,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
159,콩카페,4.0,송파구,서울특별시 송파구 올림픽로 240 B1,카페 / 디저트,가격대 만원 미만,2022-07-11,맛있다,9,7.0,2.0,0.0
160,프라자손칼국수,4.0,송파구,서울특별시 송파구 문정로 125,국수 / 면 요리,가격대 만원 미만,2022-07-14,맛있다,10,7.0,2.0,1.0
161,샛집남원추어탕,4.0,송파구,서울특별시 송파구 오금로11길 7-12,탕 / 찌개 / 전골,가격대 만원 미만,2021-12-30,맛있다,10,9.0,0.0,1.0
162,컨플릭트스토어,4.0,송파구,서울특별시 송파구 잠실로 209 케이티송파빌딩 101호,카페 / 디저트,가격대 만원 미만,2022-07-07,맛있다,8,6.0,2.0,0.0
163,수수앤핫커리핫도그,4.0,송파구,서울특별시 송파구 백제고분로28길 10,기타 한식,가격대 만원 미만,2021-03-18,괜찮다,8,7.0,1.0,0.0
164,흥도식당,4.0,송파구,서울특별시 송파구 법원로 114 엠스테이트 B동 B1 155-1호,까스 요리,가격대 만원-2만원,2022-07-31,괜찮다,9,8.0,1.0,0.0
165,훅트포케,4.0,송파구,서울특별시 송파구 올림픽로 300 롯데월드몰 B1 3355구역,세계음식 기타,가격대 만원 미만,2022-06-19,맛있다,10,7.0,2.0,1.0
166,치즈룸X테이스팅룸,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드몰 5F,이탈리안,가격대 2만원-3만원,2022-06-20,괜찮다,112,55.0,37.0,20.0
167,이월로스터스,3.9,송파구,서울특별시 송파구 백제고분로45길 14,카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,86,58.0,23.0,5.0
168,라세느,3.9,송파구,서울특별시 송파구 올림픽로 240 롯데호텔월드 2F,뷔페,가격대 4만원 이상,2022-06-16,괜찮다,46,30.0,12.0,4.0
169,조광 201,3.9,송파구,서울특별시 송파구 새말로8길 13 2F,일반 주점,가격대 만원-2만원,2021-03-19,맛있다,36,27.0,4.0,5.0
170,르빵,3.9,송파구,서울특별시 송파구 백제고분로41길 12,베이커리,가격대 만원 미만,2022-08-03,맛있다,56,43.0,11.0,2.0
171,일도씨찜닭,3.9,송파구,서울특별시 송파구 석촌호수로 258 아르누보팰리스 1F,닭 / 오리 요리,가격대 2만원-3만원,2022-03-10,맛있다,45,31.0,10.0,4.0
172,스시야츠,3.9,송파구,서울특별시 송파구 법원로 128 sk v1 gl메트로시티 B동 132-1호,회 / 스시,가격대 2만원-3만원,2022-06-02,맛있다,9,6.0,3.0,0.0
173,파티세리김영모,3.9,송파구,서울특별시 송파구 올림픽로 300,베이커리,가격대 만원 미만,2022-08-09,괜찮다,69,53.0,12.0,4.0
174,트라토리아브로도,3.9,송파구,서울특별시 송파구 위례성대로16길 27,이탈리안,가격대 2만원-3만원,2022-05-13,맛있다,15,11.0,4.0,0.0
175,초이스시,3.9,송파구,서울특별시 송파구 올림픽로 145,회 / 스시,가격대 2만원-3만원,2022-06-28,맛있다,41,31.0,4.0,6.0
176,동북양꼬치,3.9,송파구,서울특별시 송파구 석촌호수로12길 14 1F,기타 중식,가격대 만원-2만원,2022-07-22,맛있다,29,22.0,4.0,3.0
177,도삭면공방,3.9,송파구,서울특별시 송파구 백제고분로7길 8-12,정통 중식 / 일반 중식,가격대 만원 미만,2022-08-06,괜찮다,20,14.0,6.0,0.0
178,소미연,3.9,송파구,서울특별시 송파구 가락로 100,정통 중식 / 일반 중식,0,2022-07-11,맛있다,18,16.0,1.0,1.0
179,오로라경양식,3.9,송파구,서울특별시 송파구 백제고분로39길 33,기타 한식,가격대 만원 미만,2021-11-16,맛있다,11,7.0,3.0,1.0
180,카린지,3.9,송파구,서울특별시 송파구 백제고분로45길 32 101호,돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-07-30,별로,12,7.0,3.0,2.0
181,연어식당,3.9,송파구,서울특별시 송파구 올림픽로35가길 9 잠실 푸르지오월드마크 상가 1F 132호,회 / 스시,가격대 2만원-3만원,2022-05-16,맛있다,34,28.0,4.0,2.0
182,브루클린더버거조인트,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드몰 3F,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-09,별로,27,18.0,5.0,4.0
183,츠쿠모,3.9,송파구,서울특별시 송파구 올림픽로32길 58 1F,돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-07-15,괜찮다,19,12.0,5.0,2.0
184,가락골마산아구찜,3.9,송파구,서울특별시 송파구 송이로19길 3,해산물 요리,가격대 2만원-3만원,2022-05-02,맛있다,40,31.0,6.0,3.0
185,유천칡냉면,3.9,송파구,서울특별시 송파구 강동대로3길 22,국수 / 면 요리,가격대 만원 미만,2022-05-12,맛있다,30,16.0,9.0,5.0
186,쥬뗑뷔뜨,3.9,송파구,서울특별시 송파구 백제고분로40길 14 1F,베이커리,가격대 만원 미만,2022-06-27,맛있다,12,11.0,1.0,0.0
187,본투비블루,3.9,송파구,서울특별시 송파구 송파대로32길 15 금호아파트상가 1F 120호,카페 / 디저트,가격대 만원 미만,2022-06-25,괜찮다,9,7.0,2.0,0.0
188,촙촙,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드타워앤롯데월드몰 B1,베트남 음식,가격대 만원-2만원,2022-08-08,괜찮다,15,7.0,8.0,0.0
189,카페페퍼,3.9,송파구,서울특별시 송파구 백제고분로45길 12 2F,카페 / 디저트,가격대 만원 미만,7 시간 전,괜찮다,11,6.0,5.0,0.0
190,연백냉면,3.9,송파구,서울특별시 송파구 새말로12길 7,국수 / 면 요리,가격대 만원 미만,2022-03-12,맛있다,15,10.0,4.0,1.0
191,장수식당,3.9,송파구,서울특별시 송파구 삼전로 95,고기 요리,가격대 만원-2만원,2022-07-09,맛있다,25,21.0,1.0,3.0
192,카페노티드,3.9,송파구,서울특별시 송파구 백제고분로45길 3 2F,카페 / 디저트,가격대 만원 미만,2022-06-18,맛있다,18,13.0,5.0,0.0
193,카페사브레,3.9,송파구,서울특별시 송파구 송파대로46길 28,카페 / 디저트,가격대 만원 미만,2021-08-29,맛있다,11,6.0,4.0,1.0
194,디라이프스타일키친,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드몰 5F,퓨전 양식,가격대 2만원-3만원,2022-07-20,별로,8,6.0,1.0,1.0
195,슈타인도르프,3.9,송파구,서울특별시 송파구 오금로15길 11 1F,치킨 / 호프 / 펍,가격대 만원 미만,2022-06-30,맛있다,14,10.0,4.0,0.0
196,이성당카페,3.9,송파구,서울특별시 송파구 올림픽로 300 6F,카페 / 디저트,가격대 만원 미만,2022-02-15,맛있다,18,11.0,6.0,1.0
197,서래냉면,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드몰 5F,국수 / 면 요리,가격대 만원 미만,5 일 전,별로,28,12.0,9.0,7.0
198,바81,3.9,송파구,서울특별시 송파구 올림픽로 300 롯데월드타워 81F,칵테일 / 와인,가격대 4만원 이상,2022-04-29,맛있다,12,8.0,4.0,0.0
199,카페 앙떼띠,3.9,송파구,서울특별시 송파구 올림픽로 342,카페 / 디저트,가격대 만원 미만,2022-05-29,괜찮다,13,8.0,5.0,0.0
200,미라이,4.8,강남구,서울특별시 강남구 논현로153길 24 끌레르빌 1F,이자카야 / 오뎅 / 꼬치,가격대 3만원-4만원,4 일 전,별로,122,104.0,14.0,4.0
201,시라카와,4.8,강남구,서울특별시 강남구 선릉로161길 7 1F,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-05-28,맛있다,66,60.0,6.0,0.0
202,페리지,4.8,강남구,서울특별시 강남구 봉은사로68길 6-5 1F,기타 양식,가격대 3만원-4만원,2022-08-03,맛있다,34,29.0,5.0,0.0
203,맛짱조개,4.8,강남구,서울특별시 강남구 언주로136길 10,해산물 요리,가격대 만원-2만원,2022-07-22,괜찮다,59,54.0,5.0,0.0
204,상진식감,4.8,강남구,서울특별시 강남구 도산대로11길 31-10 B1,까스 요리,가격대 만원-2만원,1 일 전,맛있다,19,18.0,1.0,0.0
205,스시카나에,4.7,강남구,서울특별시 강남구 도산대로75길 15 노노빌딩 2F,회 / 스시,가격대 4만원 이상,2022-08-03,맛있다,94,75.0,12.0,7.0
206,BISTROT de YOUNTVILLE,4.7,강남구,서울특별시 강남구 선릉로158길 13-7 이안빌딩 1F,프랑스 음식,가격대 4만원 이상,2022-07-26,맛있다,150,116.0,26.0,8.0
207,알라프리마,4.7,강남구,서울특별시 강남구 학동로17길 13 1F,이탈리안,가격대 4만원 이상,2022-07-20,별로,82,73.0,3.0,6.0
208,스시키,4.7,강남구,서울특별시 강남구 선릉로107길 3-4 운경빌딩 1F,회 / 스시,가격대 4만원 이상,2022-07-04,괜찮다,45,41.0,3.0,1.0
209,소이연남마오,4.7,강남구,서울특별시 강남구 도산대로53길 30,태국 음식,가격대 만원-2만원,2022-07-05,맛있다,70,59.0,5.0,6.0
210,인딕 슬로우,4.7,강남구,서울특별시 강남구 압구정로4길 13 1F,인도 음식,가격대 만원-2만원,2022-06-19,맛있다,73,60.0,13.0,0.0
211,일리조,4.7,강남구,서울특별시 강남구 압구정로42길 23 1F,이탈리안,가격대 2만원-3만원,5 일 전,맛있다,46,37.0,5.0,4.0
212,삐아프,4.7,강남구,서울특별시 강남구 논현로175길 109 1F,카페 / 디저트,가격대 만원-2만원,2022-06-28,맛있다,78,66.0,12.0,0.0
213,키겐,4.7,강남구,서울특별시 강남구 언주로150길 51 B1,기타 일식,가격대 3만원-4만원,2022-03-11,맛있다,17,16.0,1.0,0.0
214,엘픽,4.7,강남구,서울특별시 강남구 도산대로78길 25 에스앤에스빌딩 1F,이탈리안,가격대 2만원-3만원,2022-05-12,맛있다,8,8.0,0.0,0.0
215,이치에,4.6,강남구,서울특별시 강남구 선릉로155길 23-3 2F,이자카야 / 오뎅 / 꼬치,가격대 4만원 이상,2022-08-03,맛있다,170,138.0,23.0,9.0
216,로바타탄요,4.6,강남구,서울특별시 강남구 압구정로28길 49 109호,정통 일식 / 일반 일식,가격대 2만원-3만원,2 일 전,맛있다,93,75.0,14.0,4.0
217,콴안다오,4.6,강남구,서울특별시 강남구 강남대로156길 28-2 1F,베트남 음식,가격대 만원-2만원,6 시간 전,맛있다,213,166.0,39.0,8.0
218,가담,4.6,강남구,서울특별시 강남구 언주로167길 35 옥산빌딩,정통 중식 / 일반 중식,가격대 만원-2만원,2022-08-06,맛있다,144,113.0,21.0,10.0
219,와라야키 쿠이신보,4.6,강남구,서울특별시 강남구 도산대로15길 6 대화빌딩,이자카야 / 오뎅 / 꼬치,가격대 2만원-3만원,2022-04-05,맛있다,122,101.0,14.0,7.0
220,껠끄쇼즈,4.6,강남구,서울특별시 강남구 도곡로70길 5,카페 / 디저트,가격대 만원 미만,4 일 전,맛있다,140,127.0,10.0,3.0
221,길목,4.6,강남구,서울특별시 강남구 영동대로129길 10,고기 요리,가격대 만원-2만원,2022-07-27,맛있다,133,111.0,14.0,8.0
222,농민백암왕순대,4.6,강남구,서울특별시 강남구 역삼로3길 20-4,탕 / 찌개 / 전골,가격대 만원-2만원,6 일 전,맛있다,267,235.0,22.0,10.0
223,보트르메종,4.6,강남구,서울특별시 강남구 언주로168길 16 청담스퀘어 2F 224호,프랑스 음식,가격대 4만원 이상,2022-07-24,맛있다,51,44.0,6.0,1.0
224,페어링룸,4.6,강남구,서울특별시 강남구 도산대로81길 14 1F,이탈리안,가격대 3만원-4만원,2022-07-31,맛있다,92,66.0,21.0,5.0
225,롸카두들내쉬빌핫치킨,4.6,강남구,서울특별시 강남구 언주로164길 35-3,브런치 / 버거 / 샌드위치,가격대 만원 미만,4 일 전,맛있다,100,84.0,13.0,3.0
226,패티앤베지스,4.6,강남구,서울특별시 강남구 압구정로4길 11 1F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-06-28,맛있다,75,60.0,10.0,5.0
227,와려,4.6,강남구,서울특별시 강남구 테헤란로98길 28 2F 2호,정통 일식 / 일반 일식,가격대 4만원 이상,2022-05-14,맛있다,20,18.0,2.0,0.0
228,슬로우치즈,4.6,강남구,서울특별시 강남구 삼성로145길 13,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-19,맛있다,70,57.0,9.0,4.0
229,까폼,4.6,강남구,서울특별시 강남구 선릉로153길 18 B1,태국 음식,가격대 만원-2만원,2022-07-09,맛있다,60,46.0,13.0,1.0
230,르뱅룰즈,4.6,강남구,서울특별시 강남구 선릉로 660 브라운스톤레전드 105호,베이커리,가격대 만원 미만,2022-08-09,맛있다,30,27.0,3.0,0.0
231,미우,4.6,강남구,서울특별시 강남구 압구정로 113-22 미성아파트,고기 요리,가격대 3만원-4만원,3 일 전,맛있다,11,11.0,0.0,0.0
232,호시쿠,4.6,강남구,서울특별시 강남구 도산대로62길 13 1F,회 / 스시,가격대 4만원 이상,2022-06-24,맛있다,16,14.0,1.0,1.0
233,스시렌,4.6,강남구,서울특별시 강남구 선릉로146길 27-10 2F,회 / 스시,가격대 4만원 이상,2022-07-12,맛있다,10,10.0,0.0,0.0
234,신비갈비살,4.6,강남구,서울특별시 강남구 강남대로158길 15 1F,고기 요리,가격대 3만원-4만원,2022-06-19,맛있다,26,23.0,3.0,0.0
235,고메램,4.6,강남구,서울특별시 강남구 삼성로96길 15 송영빌딩,스테이크 / 바베큐,가격대 2만원-3만원,2022-07-25,맛있다,42,37.0,5.0,0.0
236,따띠따띠,4.6,강남구,서울특별시 강남구 언주로157길 6 1F,퓨전 양식,가격대 3만원-4만원,2022-06-16,맛있다,12,10.0,1.0,1.0
237,왕스덕,4.6,강남구,서울특별시 강남구 도산대로 130 하림타워 B1,정통 중식 / 일반 중식,가격대 3만원-4만원,2022-06-03,괜찮다,21,18.0,2.0,1.0
238,돈불리제담,4.6,강남구,서울특별시 강남구 압구정로2길 46 강남상가 1F,고기 요리,가격대 만원-2만원,2022-07-26,맛있다,20,20.0,0.0,0.0
239,피아마,4.6,강남구,서울특별시 강남구 도산대로70길 9,칵테일 / 와인,가격대 4만원 이상,2022-06-06,맛있다,5,5.0,0.0,0.0
240,비야게레로,4.5,강남구,서울특별시 강남구 봉은사로78길 12 101호,남미 음식,가격대 만원 미만,4 일 전,별로,330,249.0,65.0,16.0
241,파씨오네,4.5,강남구,서울특별시 강남구 언주로164길 39,프랑스 음식,가격대 4만원 이상,2022-08-10,별로,149,123.0,18.0,8.0
242,꼼다비뛰드,4.5,강남구,서울특별시 강남구 강남대로110길 62,베이커리,가격대 만원 미만,2022-07-19,맛있다,156,141.0,10.0,5.0
243,톡톡,4.5,강남구,서울특별시 강남구 학동로97길 41 리유빌딩 3F,이탈리안,가격대 4만원 이상,2022-07-05,맛있다,168,131.0,25.0,12.0
244,진미평양냉면,4.5,강남구,서울특별시 강남구 학동로 305-3,국수 / 면 요리,가격대 만원-2만원,2022-08-10,맛있다,316,259.0,38.0,19.0
245,스시코우지,4.5,강남구,서울특별시 강남구 도산대로 318 SB타워 어넥스B동 3F,회 / 스시,가격대 4만원 이상,2022-08-05,맛있다,91,75.0,11.0,5.0
246,봉밀가,4.5,강남구,서울특별시 강남구 선릉로 664,국수 / 면 요리,가격대 만원-2만원,4 일 전,괜찮다,122,96.0,22.0,4.0
247,젠제로,4.5,강남구,서울특별시 강남구 선릉로126길 14 예우빌딩,카페 / 디저트,가격대 만원 미만,2022-08-10,맛있다,206,170.0,20.0,16.0
248,부타이,4.5,강남구,서울특별시 강남구 테헤란로88길 22 B1,정통 일식 / 일반 일식,가격대 만원-2만원,2022-07-08,맛있다,164,115.0,36.0,13.0
249,가디록,4.5,강남구,서울특별시 강남구 도산대로45길 18-4 2F,이탈리안,가격대 4만원 이상,1 일 전,괜찮다,57,44.0,10.0,3.0
250,칙피스,4.5,강남구,서울특별시 강남구 강남대로152길 69,세계음식 기타,가격대 만원-2만원,2022-08-05,맛있다,185,146.0,24.0,15.0
251,보타르가,4.5,강남구,서울특별시 강남구 언주로170길 16 1F,이탈리안,가격대 3만원-4만원,2022-06-25,맛있다,50,33.0,14.0,3.0
252,카츠바이콘반,4.5,강남구,서울특별시 강남구 선릉로153길 36,까스 요리,가격대 만원-2만원,2022-08-03,맛있다,118,86.0,26.0,6.0
253,스시 시미즈,4.5,강남구,서울특별시 강남구 언주로152길 11-3 B1,회 / 스시,가격대 4만원 이상,1 일 전,맛있다,27,26.0,1.0,0.0
254,매덕스피자,4.5,강남구,서울특별시 강남구 도산대로15길 11 1F,기타 양식,가격대 만원-2만원,2022-07-18,맛있다,71,54.0,15.0,2.0
255,덕후선생,4.5,강남구,서울특별시 강남구 선릉로 822 5F,기타 중식,가격대 2만원-3만원,2022-07-05,맛있다,52,38.0,8.0,6.0
256,쎄쎄종,4.5,강남구,서울특별시 강남구 언주로146길 39 주영빌딩 1F,카페 / 디저트,가격대 만원 미만,2022-07-14,맛있다,51,43.0,7.0,1.0
257,익스퀴진,4.5,강남구,서울특별시 강남구 삼성로140길 6 라파빌딩,닭 / 오리 요리,가격대 4만원 이상,2022-04-19,맛있다,23,22.0,1.0,0.0
258,화이트와인개러지,4.5,강남구,서울특별시 강남구 삼성로149길 7 B1,칵테일 / 와인,가격대 3만원-4만원,2022-03-28,맛있다,15,14.0,1.0,0.0
259,갓포아키,4.5,강남구,서울특별시 강남구 테헤란로 610 글래드코엑스센터 B2,이자카야 / 오뎅 / 꼬치,가격대 4만원 이상,2022-06-21,맛있다,49,42.0,6.0,1.0
260,강남진해장,4.5,강남구,서울특별시 강남구 테헤란로5길 11,탕 / 찌개 / 전골,가격대 만원-2만원,5 일 전,맛있다,83,61.0,20.0,2.0
261,솔밤,4.5,강남구,서울특별시 강남구 도산대로37길 6 4F,퓨전 한식,가격대 4만원 이상,2022-04-10,맛있다,7,6.0,1.0,0.0
262,흐비지떼,4.5,강남구,서울특별시 강남구 삼성로107길 34 1F,카페 / 디저트,가격대 만원 미만,2022-07-14,괜찮다,21,19.0,2.0,0.0
263,스기타마,4.5,강남구,서울특별시 강남구 삼성로147길 8 101호,이자카야 / 오뎅 / 꼬치,가격대 만원-2만원,2021-04-03,맛있다,18,17.0,1.0,0.0
264,야키토리묵,4.5,강남구,서울특별시 강남구 강남대로152길 23 B1,이자카야 / 오뎅 / 꼬치,가격대 3만원-4만원,1 일 전,맛있다,11,9.0,1.0,1.0
265,구들,4.5,강남구,서울특별시 강남구 선릉로155길 26 3F,일반 주점,가격대 2만원-3만원,2022-03-22,맛있다,9,9.0,0.0,0.0
266,사브서울,4.5,강남구,서울특별시 강남구 논현로175길 6 B1,칵테일 / 와인,가격대 3만원-4만원,1 일 전,맛있다,15,14.0,1.0,0.0
267,판동면옥,4.5,강남구,서울특별시 강남구 역삼로77길 5,국수 / 면 요리,가격대 만원-2만원,2022-08-03,맛있다,16,15.0,1.0,0.0
